,start_lat,start_lng,end_lat,end_lng
567381,41.913688,-87.652855,41.92154,-87.653818
119139,41.93,-87.66,41.9362534831413,-87.65266209840775
658156,41.961588,-87.666036,41.96152593287,-87.6911650414
207931,41.877979333333336,-87.66203983333334,41.8777079559,-87.6353211408
695693,41.92,-87.64,41.93,-87.64
300224,41.898586,-87.629789,41.907993,-87.631501
326761,41.9035425,-87.63440366666667,41.91643342912655,-87.66674637794495
240843,41.86722595682,-87.6153553902,41.86722595682,-87.6153553902
624936,41.96155366666667,-87.66632833333334,41.98,-87.67
202199,41.88981666666667,-87.63425133333334,41.88917683258,-87.6385057718
625967,41.94549283333333,-87.64647833333333,41.92,-87.65
249041,41.892278,-87.612043,41.93758231600629,-87.6440978050232
102361,41.894601703,-87.638249636,41.907655,-87.672552
44065,41.799568,-87.594747,41.79430062054,-87.6014497734
599329,41.925479,-87.65373533333333,41.932418,-87.652705
518801,41.878166,-87.631929,41.902973,-87.63128
259576,41.892737333333336,-87.6178015,41.90096039,-87.62377664
804103,41.94018,-87.65304,41.907066,-87.667252
353234,41.88592,-87.66717,41.885951,-87.677009
668412,41.88,-87.65,41.88,-87.67
332887,41.79430062054,-87.6014497734,41.78509714636,-87.6010727606
451186,41.9,-87.64,41.897448,-87.628722
729536,41.96,-87.69,41.965875,-87.700825
272381,41.912616,-87.681391,41.91552,-87.687022
193080,41.87831661183069,-87.64098107814789,41.88937546663168,-87.62707650661469
631147,41.87719283333333,-87.627861,41.88,-87.63
329049,41.79430062054,-87.6014497734,41.78509714636,-87.6010727606
784222,41.921822,-87.64414,41.880958,-87.616743
670204,41.95,-87.66,41.95,-87.65
506911,41.886461258,-87.624556184,41.884576228,-87.63188991
595485,41.903266,-87.678435,41.90345,-87.667747
531733,41.9,-87.63,41.920771,-87.663712
691732,41.9,-87.62,41.9,-87.62
445913,41.922695,-87.697153,41.91751339399,-87.7018089555
772974,41.929546,-87.643118,41.94018,-87.65304
341113,41.91,-87.63,41.918216,-87.656936
492606,41.881059666666665,-87.61671416666667,41.892278,-87.612043
805529,41.88,-87.66,41.88,-87.65
559764,41.885837,-87.6355,41.89084704062381,-87.61861681938171
787735,41.78509714636,-87.6010727606,41.795212,-87.580715
472319,41.961532166666665,-87.666253,41.97803062248656,-87.66856491565704
668421,41.89,-87.63,41.9,-87.65
446969,41.8951727127816,-87.66754701733589,41.895501,-87.682017
529221,41.8378,-87.65114,41.867491,-87.63219
528418,41.894877,-87.632326,41.949399,-87.654529
635067,41.897281,-87.628266,41.91,-87.63
353374,41.906724,-87.63483,41.906724,-87.63483
80258,41.878166,-87.631929,41.884241,-87.629634
477120,41.89,-87.65,41.915689,-87.6346
129733,41.920273,-87.69261,41.928773,-87.663913
597015,41.9364968219,-87.6475386582,41.9406,-87.6785
509153,41.913865,-87.648755,41.910522,-87.653106
824947,41.90300916666666,-87.69759933333333,41.92,-87.67
674353,41.93,-87.63,41.94,-87.64
173127,41.857611,-87.619407,41.85741178707404,-87.61379152536392
767132,41.915689,-87.6346,41.88338,-87.64117
12120,41.84163253965,-87.6574349533,41.84358,-87.645368
832791,41.96,-87.65,41.98,-87.67
725761,42.018901,-87.690048,42.015962,-87.66857
766282,41.889906,-87.634266,41.89184737210993,-87.62058019638062
305208,41.89637337,-87.66098386,41.9093960065,-87.6776919292
391456,41.95786652415174,-87.64950513839722,41.926277,-87.630834
381193,41.984044,-87.652281,41.896747,-87.635668
578430,41.895769,-87.67722,41.87474885079,-87.6864452757
60368,41.954177,-87.664358,41.94815,-87.66394
766872,41.96115407569,-87.7165690733,41.961507,-87.671387
3794,41.92210583333333,-87.63899916666666,41.922167,-87.638888
460898,41.87207763285,-87.6295437729,41.870769,-87.625734
400271,41.926277,-87.630834,41.926277,-87.630834
326937,41.897764,-87.642884,41.90021949323,-87.6429854676
651427,41.943675637,-87.648898244,41.94,-87.65
397872,41.907655,-87.672552,41.903266,-87.678435
98727,41.93132,-87.638742,41.926277,-87.630834
460965,41.87207763285,-87.6295437729,41.870769,-87.625734
292882,41.89403683333333,-87.62910716666667,41.924161029067626,-87.64638036489487
110827,41.87831661183069,-87.64098107814789,41.883165,-87.6511
31478,41.912133,-87.634656,41.903222,-87.634324
763330,41.93,-87.64,41.92481559681187,-87.71449506282805
742345,41.966399801840986,-87.68870428204536,41.97563272521,-87.7014194389
590316,41.918306,-87.636282,41.929546,-87.643118
600604,41.965845,-87.645361,41.940775,-87.639192
785659,41.86962074748123,-87.6239812374115,41.894556,-87.653449
206112,41.94360266666666,-87.66384816666667,41.93947775040509,-87.6637476682663
791575,41.8809465,-87.61675383333333,41.880958,-87.616743
474751,41.92556258,-87.65840426,41.915689,-87.6346
767636,41.88338,-87.64117,41.88338,-87.64117
10738,41.919936,-87.64883,41.92154,-87.653818
722166,41.89095566666667,-87.63185633333333,41.884728,-87.619521
207432,41.95786652415174,-87.64950513839722,41.928887,-87.658971
774352,41.926277,-87.630834,41.94018,-87.65304
682233,41.8,-87.73,41.79,-87.72
98787,41.90138616666667,-87.67742383333334,41.903266,-87.678435
343516,41.932450333333335,-87.652698,41.918306,-87.636282
352544,41.918306,-87.636282,41.94367,-87.64895
36731,41.978353,-87.659753,41.922695,-87.697153
216542,41.9256018819,-87.6537080423,41.912919,-87.664169
749478,41.86794583333333,-87.62301433333333,41.876243,-87.624426
236604,41.88338,-87.64117,41.886616486027656,-87.6580399274826
332686,41.88096166666666,-87.62403533333334,41.88137,-87.67493
269106,41.882008,-87.64106216666667,41.871737,-87.65103
781841,41.89,-87.62,41.87273154226308,-87.63351649045944
814646,41.97,-87.67,41.96152593287,-87.6911650414
658739,41.82,-87.69,41.82,-87.69
132404,41.94454,-87.654678,41.949074,-87.648636
300556,41.96909,-87.674237,41.961406,-87.676169
756406,41.89434513742426,-87.62279838323593,41.87785,-87.62408
130650,41.9577965,-87.64950466666667,41.913865,-87.648755
58420,41.89661720040753,-87.62857854366302,41.890762,-87.631697
456085,42.019562,-87.66943166666667,41.9947796884,-87.6602845349
534500,41.88190433333333,-87.64133016666666,41.884114,-87.654264
756002,41.872773,-87.623981,41.87785,-87.62408
57779,41.939408,-87.723574,41.94524356848,-87.7066499009
108359,41.88180183333333,-87.6414295,41.889906,-87.634266
343004,41.867888,-87.623041,41.911386,-87.638677
170721,41.95,-87.69,41.906866,-87.626217
264940,41.945218833333335,-87.70659866666666,41.94,-87.67
825623,41.92,-87.65,41.92,-87.65
214895,42.032562,-87.679101,41.880958,-87.616743
275609,41.91,-87.7,41.882134,-87.625125
162052,41.900363,-87.696704,41.891795,-87.658751
588891,41.91,-87.69,41.885637,-87.641823
7323,41.892278,-87.612043,41.88917683258,-87.6385057718
116163,41.888365666666665,-87.63739699999999,41.903222,-87.634324
699006,41.88,-87.63,41.88,-87.63
534846,41.88461618962,-87.6445705849,41.884114,-87.654264
622051,41.91053766666667,-87.689611,41.93,-87.72
230975,41.9377595,-87.64410166666667,41.943739,-87.66402
743592,41.86429483333333,-87.623759,41.894503,-87.617854
243410,41.90930866666667,-87.677786,41.899181,-87.6722
731291,41.869265218438194,-87.67373085021973,41.869265218438194,-87.67373085021973
768943,41.867491,-87.63219,41.89184737210993,-87.62058019638062
287894,41.87194933333333,-87.62970783333333,41.87207763285,-87.6295437729
456538,41.87,-87.67,41.872187,-87.661501
678848,41.85,-87.72,41.84,-87.65
317965,41.915689,-87.6346,41.903222,-87.634324
332017,41.88314336439022,-87.63724207878113,41.90230870122,-87.627690528
503073,41.880329633634624,-87.64274597167967,41.888716036,-87.6444478533
584765,41.89239445296271,-87.67688512802124,41.883073,-87.656952
241205,41.83127423549,-87.6087991946,41.86722595682,-87.6153553902
272850,41.90379183333334,-87.64329116666667,41.91021,-87.6435
556541,41.911694833333335,-87.626816,41.90985465216731,-87.66993016004562
373440,41.922167,-87.638888,41.922167,-87.638888
830596,41.92,-87.63,41.92,-87.64
464636,41.87207763285,-87.6295437729,41.881892,-87.648789
694666,41.91,-87.68,41.89,-87.63
719396,41.87934437346,-87.6319852213,41.884728,-87.619521
146936,41.93314,-87.64776,41.932588,-87.636427
541771,41.932225,-87.658617,41.931931,-87.677856
296557,41.929143,-87.649077,41.919936,-87.64883
831501,41.78,-87.72,41.77,-87.74
686280,41.91,-87.63,41.91,-87.62
705980,41.889240026,-87.63857007,41.862378,-87.651062
502595,41.921822,-87.64414,41.898203,-87.637536
59272,41.90230870122,-87.627690528,41.88634906269,-87.6175165471
266976,41.8776415962753,-87.64961779117584,41.871737,-87.65103
259993,41.94018,-87.65304,41.954245,-87.654406
64491,41.893992,-87.629318,41.894503,-87.617854
415141,41.96,-87.69,41.961068,-87.695439
48615,41.92,-87.63,41.929546,-87.643118
218149,41.94,-87.71,41.93058537138,-87.7237773635
407671,41.949074,-87.648636,41.9256018819,-87.6537080423
482342,41.878166,-87.631929,41.890762,-87.631697
551799,41.97559583333334,-87.67937983333333,41.94815,-87.66394
409060,41.91801814237187,-87.65218198299408,41.9256018819,-87.6537080423
630094,41.91753233333333,-87.7018965,41.92,-87.67
604532,41.892569,-87.61749716666667,41.940775,-87.639192
205056,41.881902833333335,-87.64859816666667,41.89184737210993,-87.62058019638062
517401,41.928712,-87.653833,41.902973,-87.63128
260575,41.9072015,-87.65566766666667,41.935733,-87.663576
449644,41.89684283333333,-87.63574,41.896362458,-87.6540612729
285034,41.88969933333333,-87.63683583333334,41.91710803478932,-87.71022096276283
472162,41.87943409140013,-87.63550400733948,41.878166,-87.631929
568051,41.915791166666665,-87.63463616666667,41.92154,-87.653818
466849,41.875927567,-87.640607119,41.875885,-87.640795
765581,41.88917683258,-87.6385057718,41.88338,-87.64117
400117,41.8810317,-87.62408432,41.8810317,-87.62408432
779675,41.9362534831413,-87.65266209840775,41.928887,-87.658971
387413,41.8776415962753,-87.64961779117584,41.868968,-87.659141
424305,41.857865,-87.66873916666667,41.858166,-87.656495
269359,41.83118283333334,-87.60870916666667,41.871737,-87.65103
271166,41.929465,-87.684158,41.91552,-87.687022
284948,41.917527166666666,-87.70182516666667,41.91710803478932,-87.71022096276283
452352,41.89,-87.65,41.94947274088333,-87.64645278453827
414047,41.91374816666666,-87.65283033333333,41.9256018819,-87.6537080423
557519,41.8778385,-87.63212933333334,41.857813,-87.62455
337816,41.910522,-87.653106,41.918216,-87.656936
682878,41.99,-87.68,42.0,-87.65
243203,41.86727416666667,-87.64102733333333,41.86722595682,-87.6153553902
413391,41.69177385116831,-87.53043115139008,41.69177385116831,-87.53043115139008
307253,41.91552,-87.687022,41.9093960065,-87.6776919292
33169,41.91402671273,-87.705126462,41.91552,-87.687022
29174,41.89102331025185,-87.63547986745834,41.884576228,-87.63188991
576834,41.892592119709725,-87.61728912591934,41.911722,-87.626804
645299,41.876161833333335,-87.62440766666667,41.88,-87.62
393448,41.96167,-87.65464,41.952833,-87.649993
652012,41.78865966666667,-87.60109716666666,41.79,-87.6
11676,41.931299,-87.63866933333334,41.920771,-87.663712
328540,41.90096,-87.623777,41.886976,-87.612813
346292,41.907993,-87.631501,41.918306,-87.636282
259241,41.90096039,-87.62377664,41.90096039,-87.62377664
297417,41.932225,-87.658617,41.924161029067626,-87.64638036489487
602297,41.95,-87.64,41.9267559875,-87.6344287848
447856,41.883601657275165,-87.64862671494483,41.896362458,-87.6540612729
126268,41.78060094521422,-87.60583609342575,41.78060094521422,-87.60583609342575
394735,41.93125116666667,-87.63872966666666,41.8810317,-87.62408432
35767,41.90068,-87.6626,41.90068,-87.6626
348784,41.9321165,-87.65875133333333,41.9364968219,-87.6475386582
452174,41.9,-87.63,41.897448,-87.628722
628906,41.881892,-87.648789,41.862378,-87.651062
358018,41.87631483333333,-87.62461166666667,41.894722,-87.634362
414965,41.95,-87.71,41.9256018819,-87.6537080423
663438,41.99,-87.67,41.97,-87.67
186075,41.93655033333334,-87.6476325,41.95786652415174,-87.64950513839722
421271,41.922695,-87.697153,41.929567,-87.707857
130733,41.957081,-87.664199,41.961588,-87.666036
519436,41.920771,-87.663712,41.89637337,-87.66098386
578836,41.89675,-87.63089,41.89380805624359,-87.64169722795485
710109,41.92591883333333,-87.63897083333333,41.92,-87.63
399488,41.94524356848,-87.7066499009,41.952833,-87.649993
163783,41.929587833333336,-87.64308283333334,41.931248,-87.644336
729261,41.78,-87.71,41.79,-87.7
618042,41.94,-87.65,41.90270659438,-87.709219571
583195,41.88937546663168,-87.62707650661469,41.88937546663168,-87.62707650661469
375837,41.79,-87.6,41.788746,-87.601334
146316,41.929546,-87.643118,41.932588,-87.636427
797149,41.88918666666667,-87.63839216666666,41.939743,-87.658865
168532,41.79430062054,-87.6014497734,41.793242,-87.587782
195820,41.936083,-87.669807,41.911722,-87.626804
355128,41.903222,-87.634324,41.894722,-87.634362
717042,41.961004,-87.649603,41.963982,-87.638181
631416,41.939410806,-87.711621046,41.89,-87.67
175434,41.89637337,-87.66098386,41.89084704062381,-87.61861681938171
699874,41.872078,-87.62951716666667,41.87,-87.63
595234,41.894877,-87.632326,41.885637,-87.641823
458999,41.9215215,-87.70737616666666,41.88460328501,-87.7063037436
152743,41.94815,-87.66394,41.948797,-87.675278
805490,41.98,-87.67,41.98,-87.66
617930,41.913862,-87.64882616666667,41.931248,-87.644336
261549,41.98404411519213,-87.65228122472763,41.98974251144,-87.6601406209
166737,41.791478,-87.599861,41.799568,-87.594747
503863,41.87773,-87.65495533333333,41.8694821,-87.6554864
538141,41.8793563587,-87.6297910363,41.884241,-87.629634
783334,41.78794281287,-87.5883151702,41.880958,-87.616743
578412,41.928887,-87.658971,41.928712,-87.653833
335266,41.891571,-87.64834,41.8951727127816,-87.66754701733589
488311,41.954383,-87.648043,41.892278,-87.612043
310658,41.911722,-87.626804,41.965845,-87.645361
358491,41.89550933333334,-87.68205916666666,41.885951,-87.677009
437862,41.9366884494997,-87.63682901859283,41.932588,-87.636427
230368,41.9436715,-87.648943,41.97,-87.7
255422,41.867227,-87.625961,41.90096039,-87.62377664
529452,41.86532,-87.61783816666667,41.867491,-87.63219
315590,41.93132,-87.638742,41.903222,-87.634324
14909,41.899181,-87.6722,41.899181,-87.6722
807948,41.93,-87.63,41.96,-87.65
218703,41.879255,-87.639904,41.87811890091227,-87.64394760131836
54589,41.88937546663168,-87.62707650661469,41.888716036,-87.6444478533
731213,41.91461,-87.667968,41.91461,-87.667968
291321,41.88132,-87.629521,41.872078,-87.629544
48741,41.961588,-87.666036,41.97334764047304,-87.6678554713726
434943,41.91,-87.63,41.89661720040753,-87.62857854366302
629476,41.97988716666666,-87.6819405,41.98,-87.68
331864,41.910412,-87.69715783333334,41.920082,-87.677855
196209,41.911974,-87.631942,41.925858,-87.638973
104652,41.89576474564,-87.6259080327,41.893992,-87.629318
782547,41.87217772,-87.661444664,41.87273154226308,-87.63351649045944
647227,41.87631266666666,-87.62970183333333,41.85,-87.62
254282,41.952833,-87.649993,41.954245,-87.654406
770297,41.968987,-87.696027,41.936083,-87.669807
294549,41.912133,-87.634656,41.919936,-87.64883
235816,41.92264166666666,-87.6972165,41.886875,-87.62603
128502,41.773643,-87.567514,41.76663823695,-87.5764501141
366605,41.932418,-87.652705,41.93314,-87.64776
226432,41.939743,-87.658865,41.943739,-87.66402
540471,41.928712,-87.653833,41.925858,-87.638973
687412,41.89,-87.61,41.89,-87.61
822865,41.88,-87.64,41.87,-87.65
324349,41.89896933333333,-87.62984016666667,41.90021949323,-87.6429854676
507487,41.8671177825,-87.6410879593,41.857556,-87.661535
599136,41.867226,-87.615355,41.883181,-87.648725
791454,41.88634906269,-87.6175165471,41.880958,-87.616743
374784,41.91,-87.62,41.911974,-87.631942
425863,41.85308455741279,-87.63193130493164,41.867888,-87.623041
556748,41.9093960065,-87.6776919292,41.910535,-87.689556
320886,41.946655,-87.683359,41.98039423475,-87.7161149615
193654,41.90345,-87.667747,41.911722,-87.626804
122399,41.871262,-87.673688,41.871514,-87.669886
500407,41.936238333333336,-87.65245683333333,41.93588,-87.67842
535754,41.88409866666667,-87.65422833333334,41.88917683258,-87.6385057718
279367,41.9312515,-87.64429516666667,41.945529,-87.646439
662112,41.9408625,-87.63923833333334,41.95,-87.66
629206,41.96886366666666,-87.65773333333334,41.95,-87.66
741674,41.94815,-87.66394,41.89102331025185,-87.63547986745834
793117,42.06477966666667,-87.715371,42.064313,-87.686152
385896,41.8694885,-87.67358966666667,41.868968,-87.659141
76500,41.864059,-87.623727,41.86722595682,-87.6153553902
95811,41.958494,-87.654966,41.96167,-87.65464
573075,41.93667066666666,-87.63683933333333,41.911722,-87.626804
795588,41.94448366666667,-87.654775,41.92556258,-87.65840426
132953,41.919936,-87.64883,41.949074,-87.648636
377245,41.98404411519213,-87.65228122472763,41.98404411519213,-87.65228122472763
76953,41.888243,-87.63639,41.885837,-87.6355
124224,41.884068608,-87.654289603,41.907221,-87.655618
651848,41.78874366666667,-87.60129233333333,41.79,-87.6
57824,41.936301666666665,-87.65271416666667,41.965221,-87.658139
73219,41.885968685,-87.667200327,41.865234,-87.666507
417811,41.867227,-87.625961,41.860384,-87.625813
162128,41.92958566666667,-87.70799716666667,41.93190196886,-87.7011951301
77568,41.94454,-87.654678,41.871737,-87.65103
707613,41.89821966666667,-87.622912,41.91,-87.65
633339,41.80982433333333,-87.599428,41.8,-87.59
204552,41.870816,-87.631246,41.870816,-87.631246
398079,41.963982,-87.638181,41.926277,-87.630834
427847,41.87196216666667,-87.65104516666666,41.877181,-87.627844
294274,41.924161029067626,-87.64638036489487,41.924161029067626,-87.64638036489487
269553,41.92,-87.66,41.885837,-87.6355
493772,41.90355683333333,-87.643289,41.892278,-87.612043
284271,41.92,-87.63,41.945529,-87.646439
178523,41.795301333333335,-87.580816,41.87,-87.67
648456,41.87011666666667,-87.63946133333333,41.86,-87.63
526927,41.88054116666667,-87.62990683333334,41.882091,-87.639833
108565,41.925445333333336,-87.665811,41.97491129677,-87.6925025594
327996,41.86239066666667,-87.6511305,41.886976,-87.612813
232027,41.88409555,-87.62471354,41.907655,-87.672552
540140,41.88442833333333,-87.619452,41.884241,-87.629634
104084,41.963982,-87.638181,41.893992,-87.629318
742114,41.889942,-87.63656566666667,41.912133,-87.634656
224467,41.83452988563,-87.6318229814,41.85308455741279,-87.63193130493164
275860,41.97,-87.67,41.965221,-87.658139
720016,41.89661720040753,-87.62857854366302,41.89675,-87.63089
624248,41.81667483333333,-87.6193745,41.81,-87.62
497447,41.89,-87.63,41.892278,-87.612043
317572,41.88937546663168,-87.62707650661469,41.903222,-87.634324
565360,41.9362534831413,-87.65266209840775,41.9366884494997,-87.63682901859283
701701,41.84,-87.66,41.86,-87.65
415591,41.90673116666667,-87.63516233333333,41.84910969176,-87.6951398068
198337,41.884728,-87.619521,41.884728,-87.619521
470310,41.93247,-87.63642566666667,41.915689,-87.6346
462472,41.8694821,-87.6554864,41.8671177825,-87.6410879593
19888,41.87295,-87.66913,41.902997,-87.683825
665567,41.94,-87.64,41.91,-87.63
599886,41.9093960065,-87.6776919292,41.940775,-87.639192
573511,41.890173,-87.626185,41.911722,-87.626804
807277,41.92,-87.75,41.91,-87.75
154368,41.906724,-87.63483,41.910522,-87.653106
12709,41.89,-87.63,41.886835,-87.62232
665255,41.94,-87.68,41.94,-87.68
378102,41.885395,-87.64202266666666,41.868968,-87.659141
467907,41.8839840647265,-87.6246839761734,41.881892,-87.648789
782812,41.911386,-87.638677,41.882242,-87.641066
360596,41.802406,-87.586924,41.79949429373,-87.5864498959
323043,41.896321666666665,-87.65418,41.895748,-87.620104
517937,41.90021949323,-87.6429854676,41.902973,-87.63128
212378,41.799568,-87.594747,41.795264,-87.596471
700304,41.97164266666667,-87.6501595,42.02,-87.67
312825,41.921778333333336,-87.64405233333333,41.965845,-87.645361
212084,41.94878116666667,-87.67525333333333,41.947326,-87.717582
716400,41.898997,-87.629944,41.88602082773,-87.6308760584
111086,41.910143833333336,-87.68235266666667,41.91710803478932,-87.71022096276283
207023,41.874053,-87.627716,41.8777079559,-87.6353211408
118064,41.872211166666666,-87.66143016666666,41.874754,-87.649807
316142,41.93210483333333,-87.65861783333334,41.888243,-87.63639
14322,41.919936,-87.64883,41.92556258,-87.65840426
15361,41.89576474564,-87.6259080327,41.8793563587,-87.6297910363
716702,41.952833,-87.649993,41.963982,-87.638181
29283,41.92154,-87.653818,41.910522,-87.653106
473411,41.9780225,-87.66806333333334,41.97803062248656,-87.66856491565704
526689,41.96,-87.75,41.97,-87.74
290668,41.9455425,-87.64647366666667,41.9716,-87.650154
517064,41.897448,-87.628722,41.902973,-87.63128
708849,41.95,-87.69,41.91,-87.69
475777,41.85146133333333,-87.6188865,41.864059,-87.623727
79109,41.92154,-87.653818,41.89576474564,-87.6259080327
672683,41.97,-87.66,41.94,-87.67
340043,41.93947775040509,-87.6637476682663,41.940106,-87.645451
751952,41.881678,-87.640046,41.8777079559,-87.6353211408
549907,41.89576474564,-87.6259080327,41.89434513742426,-87.62279838323593
642645,41.9032285,-87.66784266666667,41.91,-87.68
182417,41.94346783333334,-87.67075866666667,41.93,-87.63
130792,41.89675,-87.63089,41.89661720040753,-87.62857854366302
429819,41.857452154,-87.61381948,41.867888,-87.623041
699024,41.95,-87.67,41.95,-87.69
652698,41.94,-87.69,41.97,-87.7
90974,41.93058537138,-87.7237773635,41.914166,-87.716755
784572,41.885525666666666,-87.641985,41.882242,-87.641066
466850,41.875927567,-87.640607119,41.875885,-87.640795
436368,41.98,-87.67,41.961588,-87.666036
231148,41.88323616666667,-87.64871933333333,41.86,-87.73
336824,41.911386,-87.638677,41.911386,-87.638677
26144,41.91402671273,-87.705126462,41.91402671273,-87.705126462
280216,41.87779866666666,-87.63186166666667,41.886024,-87.624117
308082,41.9436845,-87.64891466666667,41.9093960065,-87.6776919292
30368,41.939418,-87.66375383333333,41.921822,-87.64414
279865,41.872773,-87.623981,41.886024,-87.624117
137406,41.89380805624359,-87.64169722795485,41.894503,-87.617854
782131,41.98404116666666,-87.65225033333333,41.838198,-87.645143
582619,41.91,-87.63,41.928712,-87.653833
743334,41.891847,-87.62058,41.894503,-87.617854
42810,41.9433195,-87.670852,41.939354,-87.683282
767138,41.870816,-87.631246,41.870816,-87.631246
398152,41.831274,-87.608799,41.881032,-87.624084
574257,41.932225,-87.658617,41.911722,-87.626804
407921,41.910137166666665,-87.68229533333333,41.903119,-87.673935
786319,41.89102331025185,-87.63547986745834,41.882242,-87.641066
523019,41.88602082773,-87.6308760584,41.89637337,-87.66098386
623378,41.9262525,-87.63093616666667,41.94,-87.64
345279,41.93314,-87.64776,41.918306,-87.636282
679255,41.95,-87.66,41.92,-87.65
420430,41.96,-87.7,41.96835449363,-87.7118306675
227265,41.879497,-87.63986316666667,41.89766,-87.62351
785591,41.86722595682,-87.6153553902,41.880958,-87.616743
802662,41.92549366666667,-87.66571633333334,41.907066,-87.667252
603293,41.8513751729,-87.6188346489,41.867227,-87.625961
70251,41.973367333333336,-87.66783433333333,41.886976,-87.612813
719837,41.834811,-87.6178635,41.834734,-87.625813
525392,41.969517,-87.654691,41.949399,-87.654529
675080,41.91,-87.63,41.89,-87.65
365728,41.93314,-87.64776,41.954383,-87.648043
131588,41.90068,-87.6626,41.884621,-87.627834
102865,41.901315,-87.677409,41.907655,-87.672552
471033,41.919936,-87.64883,41.915689,-87.6346
218257,41.931248,-87.644336,41.87811890091227,-87.64394760131836
65086,41.943739,-87.66402,41.957081,-87.664199
272664,41.85753316666667,-87.61379166666667,41.838556,-87.608218
823020,41.92,-87.63,41.93,-87.64
143880,41.961068,-87.695439,41.9466358306,-87.694614758
436660,41.898824,-87.62982633333333,41.932588,-87.636427
418665,41.89184737210993,-87.62058019638062,41.88283,-87.661206
590449,41.919936,-87.64883,41.929546,-87.643118
685231,41.98,-87.65,41.95,-87.65
86887,41.8886475,-87.6444195,41.8839840647265,-87.6246839761734
357349,41.888859833333335,-87.6272345,41.906724,-87.63483
570675,41.925568166666665,-87.65373783333334,41.92154,-87.653818
753619,41.89184737210993,-87.62058019638062,41.898969,-87.629912
803628,41.9716,-87.650154,41.907066,-87.667252
552761,41.975615,-87.679459,41.94815,-87.66394
366636,41.918306,-87.636282,41.93314,-87.64776
30250,41.915740967,-87.634632826,41.921822,-87.64414
187902,41.891466,-87.626761,41.89576474564,-87.6259080327
601077,41.9267559875,-87.6344287848,41.9267559875,-87.6344287848
748407,41.78,-87.71,41.8,-87.69
651473,41.890173,-87.626185,,
102952,41.949399,-87.654529,41.967096,-87.667429
564604,41.89226766666667,-87.61206866666667,41.9366884494997,-87.63682901859283
580075,41.89766,-87.62351,41.907626,-87.638566
4665,41.886875,-87.62603,41.879255,-87.639904
755178,41.86724333333333,-87.615409,41.87785,-87.62408
103514,41.889899,-87.671473,41.884069,-87.656853
19337,41.881032,-87.624084,41.884621,-87.627834
411846,41.9716,-87.650154,41.8985866514,-87.6219152258
575795,41.89870483333333,-87.622591,41.911722,-87.626804
703948,41.89139,-87.6267885,41.89,-87.63
799434,41.883279,-87.648741,41.891578,-87.648384
185982,41.9207875,-87.66377883333334,41.920771,-87.663712
663061,41.83,-87.61,41.83,-87.61
663137,41.94,-87.64,41.94,-87.64
577001,41.90096039,-87.62377664,41.911722,-87.626804
341983,41.8951727127816,-87.66754701733589,41.8951727127816,-87.66754701733589
192023,41.943687,-87.66409016666667,41.94815,-87.66394
801859,41.9364968219,-87.6475386582,41.939743,-87.658865
93407,41.87503816666667,-87.63304116666667,41.91402671273,-87.705126462
761112,41.857884645,-87.668695927,41.854966518753926,-87.67569959163664
526972,41.93969516666667,-87.65882166666667,41.949399,-87.654529
44242,41.96583116666667,-87.64552616666667,41.95469,-87.67393
660603,41.93,-87.64,41.95,-87.65
43886,41.906724,-87.63483,41.89675,-87.63089
350750,41.88338,-87.64117,41.890173,-87.626185
604385,41.87254316666667,-87.62397366666667,41.940775,-87.639192
342588,41.878166,-87.631929,41.88577925240433,-87.65102460980414
525258,41.8,-87.58,41.793242,-87.587782
249578,41.9615485,-87.66623333333334,41.954245,-87.654406
3462,41.922167,-87.638888,41.893992,-87.629318
549797,41.75849,-87.60641,41.76571903697,-87.604959713
500170,41.89108,-87.666764,41.909668,-87.648128
648430,41.97360333333334,-87.65987966666667,41.98,-87.65
347524,41.949074,-87.648636,41.9364968219,-87.6475386582
128587,41.929567,-87.707857,41.929567,-87.707857
642097,41.90317666666667,-87.63457066666666,41.89,-87.62
149483,41.888243,-87.63639,41.909668,-87.648128
149257,41.943694666666666,-87.66399,41.909668,-87.648128
43636,41.907993,-87.631501,41.95469,-87.67393
228846,41.891466,-87.626761,41.89766,-87.62351
793561,41.909668,-87.648128,41.891578,-87.648384
499895,41.903109666666666,-87.634691,41.909668,-87.648128
300118,42.048214,-87.683485,42.048214,-87.683485
115163,41.891466,-87.626761,41.903222,-87.634324
511703,41.78,-87.6,41.799568,-87.594747
77407,41.915962666666665,-87.67718133333334,41.929465,-87.684158
117969,41.90230870122,-87.627690528,41.90230870122,-87.627690528
420564,41.9296995,-87.643148,41.928773,-87.663913
363494,41.791478,-87.599861,41.79949429373,-87.5864498959
513253,41.81,-87.65,41.799568,-87.594747
327487,41.886976,-87.612813,41.886976,-87.612813
697963,41.91,-87.74,41.91,-87.73
478559,41.917077166666665,-87.71028816666667,41.890762,-87.631697
98366,41.88338,-87.64117,41.886616486027656,-87.6580399274826
286003,41.87207763285,-87.6295437729,41.86962074748123,-87.6239812374115
87314,41.9366884494997,-87.63682901859283,41.918306,-87.636282
54716,41.911722,-87.626804,41.888716036,-87.6444478533
210652,41.886976,-87.612813,41.968812,-87.657659
665237,41.94,-87.68,41.94,-87.68
151361,41.8985866514,-87.6219152258,41.902973,-87.63128
796067,41.795264,-87.596471,41.795264,-87.596471
452724,41.93,-87.63,41.896362458,-87.6540612729
124346,41.968812,-87.657659,41.965221,-87.658139
